cycle,event_kind,task_id,cluster_id,chiplet_id,core_id,note
0,CLUSTER_FORMED,-1,2761,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2436,2761,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2761,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2762,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2372,2762,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2762,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2763,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2308,2763,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2763,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2764,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2244,2764,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2764,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2765,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2180,2765,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2765,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2766,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2116,2766,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2766,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2767,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2052,2767,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2767,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2768,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1988,2768,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2768,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2769,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1924,2769,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2769,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2770,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1860,2770,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2770,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2771,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1796,2771,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2771,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2772,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1732,2772,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2772,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2773,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1668,2773,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2773,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2774,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1604,2774,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2774,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2775,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1540,2775,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2775,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2776,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1476,2776,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2776,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2777,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1412,2777,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2777,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2778,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1284,2778,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2778,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2779,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1220,2779,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2779,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2780,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1028,2780,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2780,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2781,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,964,2781,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2781,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2782,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,900,2782,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2782,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2783,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,836,2783,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2783,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2784,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,772,2784,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2784,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2785,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,708,2785,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2785,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2786,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,644,2786,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2786,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2787,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,580,2787,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2787,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2788,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,452,2788,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2788,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2789,-1,-1,"Phase1 COMM_HEAVY tasks=4"
0,TASK_DEFERRED,3,2789,3,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,67,2789,3,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,131,2789,3,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,195,2789,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2789,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2790,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4099,2790,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2790,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2791,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4035,2791,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2791,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2792,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3971,2792,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2792,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2793,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3907,2793,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2793,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2794,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3779,2794,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2794,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2795,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3715,2795,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2795,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2796,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3651,2796,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2796,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2797,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3587,2797,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2797,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2798,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3523,2798,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2798,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2799,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3459,2799,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2799,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2800,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3395,2800,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2800,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2801,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3331,2801,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2801,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2802,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3203,2802,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2802,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2803,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3075,2803,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2803,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2804,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3011,2804,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2804,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2805,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2947,2805,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2805,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2806,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2819,2806,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2806,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2807,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2691,2807,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2807,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2808,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2627,2808,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2808,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2809,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2563,2809,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2809,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2810,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2499,2810,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2810,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2811,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2371,2811,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2811,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2812,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2307,2812,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2812,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2813,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2243,2813,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2813,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2814,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2179,2814,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2814,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2815,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2051,2815,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2815,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2816,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1859,2816,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2816,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2817,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1795,2817,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2817,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2818,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1731,2818,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2818,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2819,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1667,2819,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2819,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2820,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1603,2820,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2820,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2821,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1475,2821,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2821,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2822,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1411,2822,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2822,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2823,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1347,2823,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2823,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2824,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1155,2824,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2824,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2825,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1091,2825,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2825,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2826,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,963,2826,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2826,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2827,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,835,2827,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2827,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2828,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,707,2828,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2828,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2829,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,643,2829,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2829,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2830,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,579,2830,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2830,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2831,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,515,2831,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2831,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2832,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,387,2832,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2832,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2833,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,323,2833,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2833,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2834,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,259,2834,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2834,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2835,-1,-1,"Phase1 COMM_HEAVY tasks=4"
0,TASK_DEFERRED,2,2835,0,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,66,2835,0,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,130,2835,0,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,194,2835,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2835,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2836,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4098,2836,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2836,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2837,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4034,2837,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2837,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2838,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3906,2838,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2838,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2839,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3842,2839,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2839,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2840,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3778,2840,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2840,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2841,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3714,2841,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2841,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2842,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3650,2842,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2842,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2843,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3586,2843,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2843,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2844,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3522,2844,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2844,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2845,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3458,2845,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2845,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2846,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3394,2846,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2846,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2847,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3330,2847,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2847,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2848,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3266,2848,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2848,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2849,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3202,2849,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2849,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2850,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3138,2850,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2850,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2851,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3074,2851,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2851,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2852,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3010,2852,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2852,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2853,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2882,2853,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2853,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2854,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2818,2854,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2854,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2855,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2754,2855,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2855,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2856,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2690,2856,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2856,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2857,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2626,2857,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2857,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2858,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2562,2858,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2858,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2859,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2498,2859,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2859,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2860,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2434,2860,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2860,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2861,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2306,2861,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2861,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2862,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2242,2862,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2862,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2863,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2178,2863,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2863,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2864,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2114,2864,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2864,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2865,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1986,2865,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,2865,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,2866,-1,-1,"Phase1 COMM_HEAVY tasks=1"
