task_id,name,type,criticality,exec_time,actual_duration,deadline,release_time,mem_io_penalty,data_ready_cycle,wait_cycles,slack_time,cluster_id,assigned_chiplet,assigned_core,replica_core,start_cycle,finish_cycle,state
7630,anneal_i118_e13,COMPUTE_HEAVY,MEDIUM,9648,9648,100000,0,0,1908564,14037,-1,3903,4,1,-1,1922546,1932194,COMPLETED
7631,anneal_i118_e14,COMPUTE_HEAVY,MEDIUM,4401,4401,100000,0,0,1914810,38,-1,3918,5,0,-1,1914810,1919211,COMPLETED
7632,anneal_i118_e15,COMPUTE_HEAVY,MEDIUM,2834,2834,100000,0,0,1209732,48,-1,1738,2,1,-1,1209732,1212566,COMPLETED
7633,anneal_i118_e16,COMPUTE_HEAVY,MEDIUM,7487,7487,100000,0,0,1907010,287,-1,3975,6,2,-1,1907241,1914728,COMPLETED
7634,anneal_i118_e17,COMPUTE_HEAVY,MEDIUM,7443,7443,100000,0,0,1917224,15010,-1,4001,4,1,-1,1932194,1939637,COMPLETED
7635,anneal_i118_e18,COMPUTE_HEAVY,MEDIUM,5422,5422,100000,0,0,1923442,37,-1,4023,5,1,-1,1923442,1928864,COMPLETED
7636,anneal_i118_e19,COMPUTE_HEAVY,MEDIUM,2285,2285,100000,0,0,1922437,4529,-1,4055,2,2,-1,1926908,1929193,COMPLETED
7637,anneal_i118_e20,COMPUTE_HEAVY,MEDIUM,2230,2230,100000,0,0,1265335,12554,-1,1559,5,3,-1,1277834,1280064,COMPLETED
7638,anneal_i118_e21,COMPUTE_HEAVY,MEDIUM,7808,7808,100000,0,0,1907290,2291,-1,4053,0,3,-1,1909532,1917340,COMPLETED
7639,anneal_i118_e22,COMPUTE_HEAVY,MEDIUM,4533,4533,100000,0,0,1909575,4912,-1,1009,1,1,-1,1914444,1918977,COMPLETED
7640,anneal_i118_e23,COMPUTE_HEAVY,MEDIUM,6879,6879,100000,0,0,1922920,7565,-1,4133,3,2,-1,1930448,1937327,COMPLETED
7641,anneal_i118_e24,COMPUTE_HEAVY,MEDIUM,4829,4829,100000,0,0,1918925,55,-1,441,0,3,-1,1918925,1923754,COMPLETED
7642,anneal_i118_e25,COMPUTE_HEAVY,MEDIUM,5533,5533,100000,0,0,912607,1906,-1,1377,5,3,-1,914456,919989,COMPLETED
7643,anneal_i118_e26,COMPUTE_HEAVY,MEDIUM,8458,8458,100000,0,0,1906728,47,-1,3904,5,2,-1,1906728,1915186,COMPLETED
7644,anneal_i118_e27,COMPUTE_HEAVY,MEDIUM,1730,1730,100000,0,0,1914808,8633,-1,3916,3,1,-1,1923405,1925135,COMPLETED
7645,anneal_i118_e28,COMPUTE_HEAVY,MEDIUM,5920,5920,100000,0,0,1899464,5449,-1,3945,4,3,-1,1904858,1910778,COMPLETED
7646,anneal_i118_e29,COMPUTE_HEAVY,MEDIUM,4171,4171,100000,0,0,1917230,1632,-1,3975,6,2,-1,1918816,1922987,COMPLETED
7647,anneal_i118_e30,COMPUTE_HEAVY,MEDIUM,8622,8622,100000,0,0,1290619,1379,-1,1193,3,2,-1,1291946,1300568,COMPLETED
7648,anneal_i118_e31,COMPUTE_HEAVY,MEDIUM,3303,3303,100000,0,0,1919599,485,-1,4023,5,1,-1,1920035,1923338,COMPLETED
7649,anneal_i118_e32,COMPUTE_HEAVY,MEDIUM,2627,2627,100000,0,0,1917408,37,-1,628,5,1,-1,1917408,1920035,COMPLETED
7650,anneal_i118_e33,COMPUTE_HEAVY,MEDIUM,9724,9724,100000,0,0,1911150,6069,-1,4069,2,2,-1,1917184,1926908,COMPLETED
7651,anneal_i118_e34,COMPUTE_HEAVY,MEDIUM,5802,5802,100000,0,0,1907289,2432,-1,4103,1,3,-1,1909673,1915475,COMPLETED
7652,anneal_i118_e35,COMPUTE_HEAVY,MEDIUM,7409,7409,100000,0,0,1159505,41,-1,1009,1,0,-1,1159505,1166914,COMPLETED
7653,anneal_i118_e36,COMPUTE_HEAVY,MEDIUM,9890,9890,100000,0,0,1921054,2268,-1,4149,5,0,-1,1923274,1933164,COMPLETED
7654,anneal_i118_e37,COMPUTE_HEAVY,MEDIUM,9312,9312,100000,0,0,1899121,226,-1,4161,3,2,-1,1899294,1908606,COMPLETED
7655,anneal_i118_e38,COMPUTE_HEAVY,MEDIUM,2137,2137,100000,0,0,1906159,6599,-1,4203,3,2,-1,1912712,1914849,COMPLETED
7656,anneal_i118_e39,COMPUTE_HEAVY,MEDIUM,4154,4154,100000,0,0,1908560,14374,-1,3903,4,3,-1,1922883,1927037,COMPLETED
7657,anneal_i118_e40,COMPUTE_HEAVY,MEDIUM,2308,2308,100000,0,0,1240909,48,-1,819,0,1,-1,1240909,1243217,COMPLETED
7658,anneal_i118_e41,COMPUTE_HEAVY,MEDIUM,6343,6343,100000,0,0,1895207,4455,-1,3943,2,3,-1,1899626,1905969,COMPLETED
7659,anneal_i118_e42,COMPUTE_HEAVY,MEDIUM,8247,8247,100000,0,0,1916499,53,-1,257,5,3,-1,1916499,1924746,COMPLETED
7660,anneal_i118_e43,COMPUTE_HEAVY,MEDIUM,1496,1496,100000,0,0,1923452,16232,-1,4015,4,1,-1,1939637,1941133,COMPLETED
7661,anneal_i118_e44,COMPUTE_HEAVY,MEDIUM,6894,6894,100000,0,0,1929591,42,-1,4030,5,2,-1,1929591,1936485,COMPLETED
7662,anneal_i118_e45,COMPUTE_HEAVY,MEDIUM,3801,3801,100000,0,0,1129088,4150,-1,629,6,0,-1,1133198,1136999,COMPLETED
7663,anneal_i118_e46,COMPUTE_HEAVY,MEDIUM,9703,9703,100000,0,0,1902276,3780,-1,4070,3,0,-1,1906020,1915723,COMPLETED
7664,anneal_i118_e47,COMPUTE_HEAVY,MEDIUM,7983,7983,100000,0,0,1902339,4142,-1,73,3,3,-1,1906444,1914427,COMPLETED
7665,anneal_i118_e48,COMPUTE_HEAVY,MEDIUM,7787,7787,100000,0,0,1922000,59,-1,1966,6,1,-1,1922000,1929787,COMPLETED
7666,anneal_i118_e49,COMPUTE_HEAVY,MEDIUM,8535,8535,100000,0,0,1922938,12047,-1,4148,4,3,-1,1934930,1943465,COMPLETED
7667,anneal_i118_e50,COMPUTE_HEAVY,MEDIUM,8471,8471,100000,0,0,1150685,5016,-1,441,0,0,-1,1155644,1164115,COMPLETED
7668,anneal_i118_e51,COMPUTE_HEAVY,MEDIUM,6934,6934,100000,0,0,1322357,48,-1,4202,2,3,-1,1322357,1329291,COMPLETED
7669,anneal_i118_e52,COMPUTE_HEAVY,MEDIUM,5908,5908,100000,0,0,1908554,18441,-1,3903,4,2,-1,1926950,1932858,COMPLETED
7670,anneal_i118_e53,COMPUTE_HEAVY,MEDIUM,6321,6321,100000,0,0,1914826,10363,-1,3944,3,1,-1,1925135,1931456,COMPLETED
7671,anneal_i118_e54,COMPUTE_HEAVY,MEDIUM,4607,4607,100000,0,0,1916082,2942,-1,3956,1,1,-1,1918977,1923584,COMPLETED
7672,anneal_i118_e55,COMPUTE_HEAVY,MEDIUM,6449,6449,100000,0,0,1242506,38,-1,258,6,1,-1,1242506,1248955,COMPLETED
7673,anneal_i118_e56,COMPUTE_HEAVY,MEDIUM,6075,6075,100000,0,0,1292172,2633,-1,2313,3,3,-1,1294746,1300821,COMPLETED
7674,anneal_i118_e57,COMPUTE_HEAVY,MEDIUM,3692,3692,100000,0,0,1929598,49,-1,4030,5,3,-1,1929598,1933290,COMPLETED
7675,anneal_i118_e58,COMPUTE_HEAVY,MEDIUM,6649,6649,100000,0,0,1917411,40,-1,1559,5,2,-1,1917411,1924060,COMPLETED
7676,anneal_i118_e59,COMPUTE_HEAVY,MEDIUM,1720,1720,100000,0,0,1907418,44,-1,4080,6,3,-1,1907418,1909138,COMPLETED
7677,anneal_i118_e60,COMPUTE_HEAVY,MEDIUM,8519,8519,100000,0,0,1142992,359,-1,73,3,1,-1,1143306,1151825,COMPLETED
7678,anneal_i118_e61,COMPUTE_HEAVY,MEDIUM,9149,9149,100000,0,0,1311314,1695,-1,1967,0,3,-1,1312966,1322115,COMPLETED
7679,anneal_i118_e62,COMPUTE_HEAVY,MEDIUM,3097,3097,100000,0,0,1922934,8573,-1,4161,3,1,-1,1931456,1934553,COMPLETED
7680,anneal_i118_e63,COMPUTE_HEAVY,MEDIUM,4106,4106,100000,0,0,1905927,2717,-1,4189,3,2,-1,1908606,1912712,COMPLETED
7681,anneal_i119_e0,COMPUTE_HEAVY,MEDIUM,5892,5892,100000,0,0,1164649,37,-1,4233,5,0,-1,1164649,1170541,COMPLETED
7682,anneal_i119_e1,COMPUTE_HEAVY,MEDIUM,4223,4223,100000,0,0,1919248,9115,-1,3930,3,0,-1,1928326,1932549,COMPLETED
7683,anneal_i119_e2,COMPUTE_HEAVY,MEDIUM,5859,5859,100000,0,0,1927000,14183,-1,3945,4,1,-1,1941133,1946992,COMPLETED
7684,anneal_i119_e3,COMPUTE_HEAVY,MEDIUM,6599,6599,100000,0,0,1934159,48,-1,257,5,3,-1,1934159,1940758,COMPLETED
7685,anneal_i119_e4,COMPUTE_HEAVY,MEDIUM,6355,6355,100000,0,0,1941191,7655,-1,1193,3,2,-1,1948788,1955143,COMPLETED
7686,anneal_i119_e5,COMPUTE_HEAVY,MEDIUM,4375,4375,100000,0,0,1285523,2972,-1,6902,0,1,-1,1288452,1292827,COMPLETED
7687,anneal_i119_e6,COMPUTE_HEAVY,MEDIUM,2885,2885,100000,0,0,1949621,5302,-1,4055,2,2,-1,1954878,1957763,COMPLETED
7688,anneal_i119_e7,COMPUTE_HEAVY,MEDIUM,3659,3659,100000,0,0,1926959,3109,-1,4069,2,3,-1,1930017,1933676,COMPLETED
7689,anneal_i119_e8,COMPUTE_HEAVY,MEDIUM,2653,2653,100000,0,0,1920014,5461,-1,4103,1,2,-1,1925436,1928089,COMPLETED
7690,anneal_i119_e9,COMPUTE_HEAVY,MEDIUM,1635,1635,100000,0,0,1929824,1702,-1,1009,1,1,-1,1931489,1933124,COMPLETED
7691,anneal_i119_e10,COMPUTE_HEAVY,MEDIUM,8992,8992,100000,0,0,1304935,3924,-1,1968,1,0,-1,1308815,1317807,COMPLETED
7692,anneal_i119_e11,COMPUTE_HEAVY,MEDIUM,6162,6162,100000,0,0,1941494,5557,-1,4169,4,1,-1,1946992,1953154,COMPLETED
7693,anneal_i119_e12,COMPUTE_HEAVY,MEDIUM,4063,4063,100000,0,0,1917428,1831,-1,1377,5,0,-1,1919211,1923274,COMPLETED
7694,anneal_i119_e13,COMPUTE_HEAVY,MEDIUM,6540,6540,100000,0,0,1932894,4035,-1,3920,0,2,-1,1936893,1943433,COMPLETED
7695,anneal_i119_e14,COMPUTE_HEAVY,MEDIUM,2645,2645,100000,0,0,1931502,1994,-1,819,0,0,-1,1933450,1936095,COMPLETED
7696,anneal_i119_e15,COMPUTE_HEAVY,MEDIUM,2309,2309,100000,0,0,1212624,2179,-1,1738,2,0,-1,1214745,1217054,COMPLETED
7697,anneal_i119_e16,COMPUTE_HEAVY,MEDIUM,9519,9519,100000,0,0,1923046,59,-1,3975,6,2,-1,1923046,1932565,COMPLETED
7698,anneal_i119_e17,COMPUTE_HEAVY,MEDIUM,5690,5690,100000,0,0,1941191,8225,-1,1193,3,3,-1,1949358,1955048,COMPLETED
7699,anneal_i119_e18,COMPUTE_HEAVY,MEDIUM,4474,4474,100000,0,0,1936541,56,-1,4030,5,2,-1,1936541,1941015,COMPLETED
7700,anneal_i119_e19,COMPUTE_HEAVY,MEDIUM,4075,4075,100000,0,0,1929248,1918,-1,4055,2,1,-1,1931111,1935186,COMPLETED
7701,anneal_i119_e20,COMPUTE_HEAVY,MEDIUM,4655,4655,100000,0,0,1280110,4241,-1,1560,6,0,-1,1284305,1288960,COMPLETED
7702,anneal_i119_e21,COMPUTE_HEAVY,MEDIUM,6982,6982,100000,0,0,1917390,4674,-1,4103,1,3,-1,1922014,1928996,COMPLETED
7703,anneal_i119_e22,COMPUTE_HEAVY,MEDIUM,3660,3660,100000,0,0,1929838,51,-1,4135,5,1,-1,1929838,1933498,COMPLETED
7704,anneal_i119_e23,COMPUTE_HEAVY,MEDIUM,6196,6196,100000,0,0,1943517,4771,-1,4148,4,3,-1,1948236,1954432,COMPLETED
7705,anneal_i119_e24,COMPUTE_HEAVY,MEDIUM,6980,6980,100000,0,0,1923800,8795,-1,4161,3,0,-1,1932549,1939529,COMPLETED
7706,anneal_i119_e25,COMPUTE_HEAVY,MEDIUM,4110,4110,100000,0,0,920031,1114,-1,1378,6,1,-1,921103,925213,COMPLETED
7707,anneal_i119_e26,COMPUTE_HEAVY,MEDIUM,4416,4416,100000,0,0,1927079,1964,-1,3919,6,0,-1,1929001,1933417,COMPLETED
7708,anneal_i119_e27,COMPUTE_HEAVY,MEDIUM,8229,8229,100000,0,0,1931501,3133,-1,6939,0,1,-1,1934589,1942818,COMPLETED
7709,anneal_i119_e28,COMPUTE_HEAVY,MEDIUM,7425,7425,100000,0,0,1934149,3279,-1,3943,2,1,-1,1937390,1944815,COMPLETED
7710,anneal_i119_e29,COMPUTE_HEAVY,MEDIUM,3766,3766,100000,0,0,1939686,1121,-1,257,5,3,-1,1940758,1944524,COMPLETED
7711,anneal_i119_e30,COMPUTE_HEAVY,MEDIUM,5658,5658,100000,0,0,1300624,56,-1,1193,3,2,-1,1300624,1306282,COMPLETED
7712,anneal_i119_e31,COMPUTE_HEAVY,MEDIUM,2717,2717,100000,0,0,1936541,9507,-1,4042,3,1,-1,1945992,1948709,COMPLETED
7713,anneal_i119_e32,COMPUTE_HEAVY,MEDIUM,5606,5606,100000,0,0,1924096,467,-1,629,6,3,-1,1924527,1930133,COMPLETED
7714,anneal_i119_e33,COMPUTE_HEAVY,MEDIUM,9675,9675,100000,0,0,1926960,9409,-1,4070,3,1,-1,1936317,1945992,COMPLETED
7715,anneal_i119_e34,COMPUTE_HEAVY,MEDIUM,6067,6067,100000,0,0,1919035,4607,-1,4103,1,1,-1,1923584,1929651,COMPLETED
7716,anneal_i119_e35,COMPUTE_HEAVY,MEDIUM,7969,7969,100000,0,0,1166962,48,-1,1009,1,0,-1,1166962,1174931,COMPLETED
7717,anneal_i119_e36,COMPUTE_HEAVY,MEDIUM,6802,6802,100000,0,0,1943509,1145,-1,4149,5,1,-1,1944610,1951412,COMPLETED
7718,anneal_i119_e37,COMPUTE_HEAVY,MEDIUM,4270,4270,100000,0,0,1912768,9667,-1,4189,3,0,-1,1922379,1926649,COMPLETED
7719,anneal_i119_e38,COMPUTE_HEAVY,MEDIUM,6874,6874,100000,0,0,1932237,5070,-1,4202,2,0,-1,1937264,1944138,COMPLETED
7720,anneal_i119_e39,COMPUTE_HEAVY,MEDIUM,8009,8009,100000,0,0,1932916,266,-1,3921,1,1,-1,1933124,1941133,COMPLETED
7721,anneal_i119_e40,COMPUTE_HEAVY,MEDIUM,5606,5606,100000,0,0,1243255,16335,-1,820,1,0,-1,1259552,1265158,COMPLETED
7722,anneal_i119_e41,COMPUTE_HEAVY,MEDIUM,5396,5396,100000,0,0,1923638,5412,-1,3956,1,3,-1,1928996,1934392,COMPLETED
7723,anneal_i119_e42,COMPUTE_HEAVY,MEDIUM,9525,9525,100000,0,0,1927179,2648,-1,258,6,1,-1,1929787,1939312,COMPLETED
7724,anneal_i119_e43,COMPUTE_HEAVY,MEDIUM,7871,7871,100000,0,0,1941187,9923,-1,2313,3,0,-1,1951056,1958927,COMPLETED
7725,anneal_i119_e44,COMPUTE_HEAVY,MEDIUM,4921,4921,100000,0,0,1949615,9085,-1,4056,3,1,-1,1958661,1963582,COMPLETED
7726,anneal_i119_e45,COMPUTE_HEAVY,MEDIUM,2312,2312,100000,0,0,1137056,6117,-1,629,6,2,-1,1143116,1145428,COMPLETED
7727,anneal_i119_e46,COMPUTE_HEAVY,MEDIUM,8954,8954,100000,0,0,1915776,9438,-1,4070,3,3,-1,1925161,1934115,COMPLETED
7728,anneal_i119_e47,COMPUTE_HEAVY,MEDIUM,1677,1677,100000,0,0,1918313,8379,-1,73,3,0,-1,1926649,1928326,COMPLETED
7729,anneal_i119_e48,COMPUTE_HEAVY,MEDIUM,4530,4530,100000,0,0,1937370,43,-1,4150,6,2,-1,1937370,1941900,COMPLETED
7730,anneal_i119_e49,COMPUTE_HEAVY,MEDIUM,1715,1715,100000,0,0,1943506,11678,-1,4161,3,2,-1,1955143,1956858,COMPLETED
7731,anneal_i119_e50,COMPUTE_HEAVY,MEDIUM,3183,3183,100000,0,0,1164153,1138,-1,442,1,1,-1,1165253,1168436,COMPLETED
7732,anneal_i119_e51,COMPUTE_HEAVY,MEDIUM,7523,7523,100000,0,0,1329334,2168,-1,4202,2,3,-1,1331459,1338982,COMPLETED
7733,anneal_i119_e52,COMPUTE_HEAVY,MEDIUM,5752,5752,100000,0,0,1932916,5050,-1,3920,0,3,-1,1937908,1943660,COMPLETED
7734,anneal_i119_e53,COMPUTE_HEAVY,MEDIUM,2003,2003,100000,0,0,1931500,8073,-1,3958,3,0,-1,1939529,1941532,COMPLETED
7735,anneal_i119_e54,COMPUTE_HEAVY,MEDIUM,2635,2635,100000,0,0,1934161,3535,-1,3985,2,3,-1,1937646,1940281,COMPLETED
7736,anneal_i119_e55,COMPUTE_HEAVY,MEDIUM,2930,2930,100000,0,0,1249009,54,-1,258,6,3,-1,1249009,1251939,COMPLETED
7737,anneal_i119_e56,COMPUTE_HEAVY,MEDIUM,8300,8300,100000,0,0,1300878,57,-1,2313,3,3,-1,1300878,1309178,COMPLETED
7738,anneal_i119_e57,COMPUTE_HEAVY,MEDIUM,3070,3070,100000,0,0,1949618,4859,-1,6940,0,0,-1,1954435,1957505,COMPLETED
7739,anneal_i119_e58,COMPUTE_HEAVY,MEDIUM,9949,9949,100000,0,0,1926944,36,-1,4081,0,2,-1,1926944,1936893,COMPLETED
7740,anneal_i119_e59,COMPUTE_HEAVY,MEDIUM,1813,1813,100000,0,0,1920028,5904,-1,4104,2,0,-1,1925879,1927692,COMPLETED
7741,anneal_i119_e60,COMPUTE_HEAVY,MEDIUM,4548,4548,100000,0,0,1151863,7475,-1,74,4,0,-1,1159300,1163848,COMPLETED
7742,anneal_i119_e61,COMPUTE_HEAVY,MEDIUM,6143,6143,100000,0,0,1322153,38,-1,6891,0,3,-1,1322153,1328296,COMPLETED
7743,anneal_i119_e62,COMPUTE_HEAVY,MEDIUM,7985,7985,100000,0,0,1941493,2225,-1,441,0,3,-1,1943660,1951645,COMPLETED
7744,anneal_i119_e63,COMPUTE_HEAVY,MEDIUM,5657,5657,100000,0,0,1917439,1490,-1,1378,6,3,-1,1918870,1924527,COMPLETED
7745,anneal_i120_e0,COMPUTE_HEAVY,MEDIUM,3953,3953,100000,0,0,1170585,8417,-1,6943,0,0,-1,1178958,1182911,COMPLETED
7746,anneal_i120_e1,COMPUTE_HEAVY,MEDIUM,1456,1456,100000,0,0,1936149,6723,-1,819,0,1,-1,1942818,1944274,COMPLETED
7747,anneal_i120_e2,COMPUTE_HEAVY,MEDIUM,9408,9408,100000,0,0,1947030,38,-1,3943,2,1,-1,1947030,1956438,COMPLETED
7748,anneal_i120_e3,COMPUTE_HEAVY,MEDIUM,9273,9273,100000,0,0,1944583,59,-1,258,6,2,-1,1944583,1953856,COMPLETED
7749,anneal_i120_e4,COMPUTE_HEAVY,MEDIUM,8760,8760,100000,0,0,1958979,5852,-1,2313,3,0,-1,1964779,1973539,COMPLETED
7750,anneal_i120_e5,COMPUTE_HEAVY,MEDIUM,5820,5820,100000,0,0,1292866,9966,-1,2315,5,2,-1,1302793,1308613,COMPLETED
7751,anneal_i120_e6,COMPUTE_HEAVY,MEDIUM,7269,7269,100000,0,0,1957806,2781,-1,4073,6,2,-1,1960544,1967813,COMPLETED
7752,anneal_i120_e7,COMPUTE_HEAVY,MEDIUM,4750,4750,100000,0,0,1946038,46,-1,1560,6,0,-1,1946038,1950788,COMPLETED
7753,anneal_i120_e8,COMPUTE_HEAVY,MEDIUM,1012,1012,100000,0,0,1929696,7676,-1,4119,3,2,-1,1937327,1938339,COMPLETED
7754,anneal_i120_e9,COMPUTE_HEAVY,MEDIUM,5073,5073,100000,0,0,1941944,2374,-1,4151,0,1,-1,1944274,1949347,COMPLETED
7755,anneal_i120_e10,COMPUTE_HEAVY,MEDIUM,7696,7696,100000,0,0,1317849,42,-1,1969,2,2,-1,1317849,1325545,COMPLETED
7756,anneal_i120_e11,COMPUTE_HEAVY,MEDIUM,3275,3275,100000,0,0,1953199,45,-1,4201,1,1,-1,1953199,1956474,COMPLETED
7757,anneal_i120_e12,COMPUTE_HEAVY,MEDIUM,4649,4649,100000,0,0,1944180,3224,-1,1377,5,0,-1,1947362,1952011,COMPLETED
7758,anneal_i120_e13,COMPUTE_HEAVY,MEDIUM,8263,8263,100000,0,0,1943716,5968,-1,3920,0,2,-1,1949628,1957891,COMPLETED
7759,anneal_i120_e14,COMPUTE_HEAVY,MEDIUM,4175,4175,100000,0,0,1947027,4653,-1,819,0,3,-1,1951645,1955820,COMPLETED
7760,anneal_i120_e15,COMPUTE_HEAVY,MEDIUM,8646,8646,100000,0,0,1217109,1257,-1,1738,2,1,-1,1218311,1226957,COMPLETED
7761,anneal_i120_e16,COMPUTE_HEAVY,MEDIUM,9066,9066,100000,0,0,1944566,42,-1,3975,6,3,-1,1944566,1953632,COMPLETED
7762,anneal_i120_e17,COMPUTE_HEAVY,MEDIUM,1555,1555,100000,0,0,1958981,6695,-1,4031,6,1,-1,1965622,1967177,COMPLETED
7763,anneal_i120_e18,COMPUTE_HEAVY,MEDIUM,7754,7754,100000,0,0,1963640,10519,-1,2315,5,0,-1,1974101,1981855,COMPLETED
7764,anneal_i120_e19,COMPUTE_HEAVY,MEDIUM,4801,4801,100000,0,0,1936931,38,-1,4082,1,3,-1,1936931,1941732,COMPLETED
7765,anneal_i120_e20,COMPUTE_HEAVY,MEDIUM,1297,1297,100000,0,0,1288999,1113,-1,1561,0,3,-1,1290073,1291370,COMPLETED
7766,anneal_i120_e21,COMPUTE_HEAVY,MEDIUM,3970,3970,100000,0,0,1929701,4025,-1,4118,2,3,-1,1933676,1937646,COMPLETED
7767,anneal_i120_e22,COMPUTE_HEAVY,MEDIUM,8207,8207,100000,0,0,1941940,40,-1,4135,5,2,-1,1941940,1950147,COMPLETED
7768,anneal_i120_e23,COMPUTE_HEAVY,MEDIUM,3751,3751,100000,0,0,1956906,48,-1,4173,1,3,-1,1956906,1960657,COMPLETED
7769,anneal_i120_e24,COMPUTE_HEAVY,MEDIUM,6185,6185,100000,0,0,1939588,1604,-1,442,1,1,-1,1941133,1947318,COMPLETED
7770,anneal_i120_e25,COMPUTE_HEAVY,MEDIUM,4521,4521,100000,0,0,925252,15332,-1,1379,0,1,-1,940545,945066,COMPLETED
7771,anneal_i120_e26,COMPUTE_HEAVY,MEDIUM,3008,3008,100000,0,0,1941186,53,-1,3919,6,3,-1,1941186,1944194,COMPLETED
7772,anneal_i120_e27,COMPUTE_HEAVY,MEDIUM,3256,3256,100000,0,0,1942862,12230,-1,3958,3,3,-1,1955048,1958304,COMPLETED
7773,anneal_i120_e28,COMPUTE_HEAVY,MEDIUM,7898,7898,100000,0,0,1944869,54,-1,3956,1,2,-1,1944869,1952767,COMPLETED
7774,anneal_i120_e29,COMPUTE_HEAVY,MEDIUM,4746,4746,100000,0,0,1955186,4102,-1,4017,6,0,-1,1959245,1963991,COMPLETED
7775,anneal_i120_e30,COMPUTE_HEAVY,MEDIUM,7762,7762,100000,0,0,1306337,55,-1,1194,4,3,-1,1306337,1314099,COMPLETED
7776,anneal_i120_e31,COMPUTE_HEAVY,MEDIUM,9363,9363,100000,0,0,1963620,3679,-1,4057,4,2,-1,1967261,1976624,COMPLETED
7777,anneal_i120_e32,COMPUTE_HEAVY,MEDIUM,7968,7968,100000,0,0,1936945,52,-1,629,6,0,-1,1936945,1944913,COMPLETED
7778,anneal_i120_e33,COMPUTE_HEAVY,MEDIUM,1167,1167,100000,0,0,1946030,3584,-1,4106,4,0,-1,1949576,1950743,COMPLETED
7779,anneal_i120_e34,COMPUTE_HEAVY,MEDIUM,5284,5284,100000,0,0,1933550,8539,-1,74,4,2,-1,1942037,1947321,COMPLETED
7780,anneal_i120_e35,COMPUTE_HEAVY,MEDIUM,7058,7058,100000,0,0,1174975,11323,-1,1010,2,0,-1,1186254,1193312,COMPLETED
7781,anneal_i120_e36,COMPUTE_HEAVY,MEDIUM,7397,7397,100000,0,0,1956902,7067,-1,4149,5,2,-1,1963925,1971322,COMPLETED
7782,anneal_i120_e37,COMPUTE_HEAVY,MEDIUM,2685,2685,100000,0,0,1926708,4510,-1,442,1,2,-1,1931159,1933844,COMPLETED
7783,anneal_i120_e38,COMPUTE_HEAVY,MEDIUM,4700,4700,100000,0,0,1944195,5597,-1,3920,0,0,-1,1949735,1954435,COMPLETED
7784,anneal_i120_e39,COMPUTE_HEAVY,MEDIUM,4140,4140,100000,0,0,1943698,38,-1,3921,1,3,-1,1943698,1947838,COMPLETED
7785,anneal_i120_e40,COMPUTE_HEAVY,MEDIUM,1476,1476,100000,0,0,1265200,9423,-1,821,2,2,-1,1274581,1276057,COMPLETED
7786,anneal_i120_e41,COMPUTE_HEAVY,MEDIUM,7927,7927,100000,0,0,1940335,54,-1,3985,2,3,-1,1940335,1948262,COMPLETED
7787,anneal_i120_e42,COMPUTE_HEAVY,MEDIUM,1472,1472,100000,0,0,1955194,3357,-1,4016,5,0,-1,1958500,1959972,COMPLETED
7788,anneal_i120_e43,COMPUTE_HEAVY,MEDIUM,1010,1010,100000,0,0,1958978,5939,-1,4043,4,3,-1,1964866,1965876,COMPLETED
7789,anneal_i120_e44,COMPUTE_HEAVY,MEDIUM,6949,6949,100000,0,0,1963635,2615,-1,4055,2,0,-1,1966197,1973146,COMPLETED
7790,anneal_i120_e45,COMPUTE_HEAVY,MEDIUM,6169,6169,100000,0,0,1145485,5200,-1,630,0,3,-1,1150628,1156797,COMPLETED
7791,anneal_i120_e46,COMPUTE_HEAVY,MEDIUM,6097,6097,100000,0,0,1934172,9146,-1,4105,3,3,-1,1943261,1949358,COMPLETED
7792,anneal_i120_e47,COMPUTE_HEAVY,MEDIUM,1411,1411,100000,0,0,1933175,51,-1,4136,6,2,-1,1933175,1934586,COMPLETED
7793,anneal_i120_e48,COMPUTE_HEAVY,MEDIUM,5533,5533,100000,0,0,1954482,2042,-1,1968,1,1,-1,1956474,1962007,COMPLETED
7794,anneal_i120_e49,COMPUTE_HEAVY,MEDIUM,7079,7079,100000,0,0,1956904,5611,-1,4169,4,1,-1,1962469,1969548,COMPLETED
7795,anneal_i120_e50,COMPUTE_HEAVY,MEDIUM,3609,3609,100000,0,0,1168494,58,-1,442,1,2,-1,1168494,1172103,COMPLETED
7796,anneal_i120_e51,COMPUTE_HEAVY,MEDIUM,2544,2544,100000,0,0,1339038,8620,-1,4233,5,1,-1,1347602,1350146,COMPLETED
7797,anneal_i120_e52,COMPUTE_HEAVY,MEDIUM,2117,2117,100000,0,0,1943716,2748,-1,3946,5,3,-1,1946408,1948525,COMPLETED
7798,anneal_i120_e53,COMPUTE_HEAVY,MEDIUM,7837,7837,100000,0,0,1947041,49,-1,1738,2,2,-1,1947041,1954878,COMPLETED
7799,anneal_i120_e54,COMPUTE_HEAVY,MEDIUM,6418,6418,100000,0,0,1944564,4001,-1,4002,5,3,-1,1948525,1954943,COMPLETED
7800,anneal_i120_e55,COMPUTE_HEAVY,MEDIUM,2765,2765,100000,0,0,1251997,58,-1,259,0,2,-1,1251997,1254762,COMPLETED
7801,anneal_i120_e56,COMPUTE_HEAVY,MEDIUM,6869,6869,100000,0,0,1309232,4921,-1,2314,4,3,-1,1314099,1320968,COMPLETED
